주체	관계유형	대상
제137조제1항	위임함	총리령 (공개매수설명서 비치 장소)
제137조제1항	위임함	총리령 (공개매수설명서 비치 장소)
제137조제1항	위임함	총리령 (공개매수설명서 비치 장소)
제137조제1항	정의함	공개매수설명서
제137조제1항	정의함	공개매수설명서
제137조제1항	정의함	공개매수설명서
제144조	상위조항	공개매수설명서
전자문서 방식에 의한 교부	간주함	공개매수설명서의 교부
전자문서 방식에 의한 교부	간주함	공개매수설명서의 교부
공개매수설명서 교부자	요구함	전자문서수신자의 동의
공개매수설명서 교부자	요구함	전자문서수신자의 동의
전자문서수신자	요구함	전자전달매체의 종류와 장소 지정
전자문서수신자	요구함	전자전달매체의 종류와 장소 지정
공개매수설명서 교부자	요구함	전자문서 수신 사실의 확인
공개매수설명서 교부자	요구함	전자문서 수신 사실의 확인
전자문서에 의한 공개매수설명서	요구함	서면에 의한 공개매수설명서와의 내용 동일성
전자문서에 의한 공개매수설명서	요구함	서면에 의한 공개매수설명서와의 내용 동일성
제436조	참조함	제154조
제436조	참조함	제154조
제154조를 위반한 자	처벌대상임	제154조
제154조를 위반한 자	처벌대상임	제154조
제154조를 위반한 자	처벌대상임	제154조
제154조를 위반한 자	처벌대상임	제154조
제154조를 위반한 자	처벌대상임	제154조
제154조 위반에 따른 제재 사항	근거함	제154조
제154조 위반에 따른 제재 사항	근거함	제154조
제154조 위반에 따른 제재 사항	근거함	제154조
제154조 위반에 따른 제재 사항	근거함	제154조
제154조 위반에 따른 제재 사항	근거함	제154조
위임장 용지 및 참고서류	근거함	제154조
위임장 용지 및 참고서류	근거함	제154조
위임장 용지 및 참고서류	근거함	제154조
위임장 용지 및 참고서류	근거함	제154조
위임장 용지 및 참고서류	근거함	제154조
주식등의 발행인	허용함	공개매수에 관한 의견표명
주식등의 발행인	허용함	공개매수에 관한 의견표명
제138조 제2항	참조함	제138조 제1항
제138조 제2항	참조함	제138조 제1항
주식등의 발행인	요구함	의견표명 내용 기재 문서의 금융위원회 및 거래소 제출
주식등의 발행인	요구함	의견표명 내용 기재 문서의 금융위원회 및 거래소 제출
공개매수자	요구함	철회신고서 제출 및 내용 공고
공개매수자	승인을요구함	금융위원회와 거래소에 철회신고서 제출
제134조	참조함	제134조 제1항
제134조	참조함	제134조 제1항
제134조	참조함	제134조 제1항
제134조	참조함	제134조 제1항
제134조	참조함	제134조 제1항
제134조	참조함	제134조 제1항
제134조	참조함	제134조 제1항
공개매수자(그 특별관계자 및 공개매수사무 취급자를 포함한다)	금지함	공개매수공고일부터 매수기간 종료일까지 공개매수에 의하지 아니한 주식등의 매수등
공개매수자(그 특별관계자 및 공개매수사무 취급자를 포함한다)	금지함	공개매수공고일부터 매수기간 종료일까지 공개매수에 의하지 아니한 주식등의 매수등
제145조	참조함	제140조
제145조	참조함	제140조
제145조	참조함	제140조
제9호	참조함	제140조
제140조를 위반하여 공개매수에 의하지 아니하고 주식등의 매수등을 한 자	참조함	제140조
제140조를 위반하여 공개매수에 의하지 아니하고 주식등의 매수등을 한 자	참조함	제140조
대통령령으로 정하는 경우	예외로함	공개매수에 의하지 아니한 매수등의 금지
대통령령으로 정하는 경우	예외로함	공개매수에 의하지 아니한 매수등의 금지
공개매수자(그 특별관계자 및 공개매수사무 취급자를 포함한다)	허용함	대통령령으로 정하는 경우의 공개매수에 의하지 아니한 매수등
공개매수자(그 특별관계자 및 공개매수사무 취급자를 포함한다)	허용함	대통령령으로 정하는 경우의 공개매수에 의하지 아니한 매수등
공개매수자	요구함	공개매수결과보고서 제출
공개매수자	요구함	공개매수결과보고서 제출
공개매수자	요구함	공개매수결과보고서
공개매수자	요구함	공개매수결과보고서
공개매수자	요구함	공개매수결과보고서
공개매수자	요구함	공개매수결과보고서
공개매수자	요구함	공개매수결과보고서
공개매수자	요구함	공개매수결과보고서
공개매수결과보고서	정의함	공개 매수의 결과를 기재한 보고서
공개매수결과보고서	정의함	공개 매수의 결과를 기재한 보고서
제139조제2항	참조함	제143조
공개매수자	요구함	금융위원회와 거래소에 보고서 제출
공개매수자	요구함	금융위원회와 거래소에 보고서 제출
사업보고서 제출대상법인	요구함	금융위원회와 거래소에 보고서 제출
사업보고서 제출대상법인	요구함	금융위원회와 거래소에 보고서 제출
사업보고서 제출대상법인	요구함	금융위원회와 거래소에 보고서 제출
사업보고서 제출대상법인	요구함	금융위원회와 거래소에 보고서 제출
사업보고서 제출대상법인	요구함	금융위원회와 거래소에 보고서 제출
사업보고서 제출대상법인	요구함	금융위원회와 거래소에 보고서 제출
사업보고서 제출대상법인	요구함	금융위원회와 거래소에 보고서 제출
사업보고서 제출대상법인	요구함	금융위원회와 거래소에 보고서 제출
사업보고서 제출대상법인	요구함	금융위원회와 거래소에 보고서 제출
금융위원회와 거래소	요구함	공개매수신고서, 정정신고서, 공개매수설명서의 비치 및 공시
제146조제1항	참조함	제144조
제146조제1항	참조함	제144조
제145조	참조함	제144조
제145조	참조함	제144조
제145조	참조함	제144조
제144조	상위조항	공개매수신고서 및 정정신고서
금융위원회	요구함	접수일부터 3년간 서류 비치
거래소	요구함	인터넷 홈페이지 등을 이용한 공시
투자회사	요구함	인터넷 홈페이지 등을 이용한 공시
제138조	정의함	문서 4
제138조	정의함	문서 4
문서 4	근거함	제138조
문서 4	근거함	제138조
공개매수자	요구함	철회신고서 및 공개매수결과보고서 제출
철회신고서	근거함	제139조제2항
공개매수결과보고서	근거함	제139조제2항
제139조	참조함	제139조제2항
제139조	참조함	제139조제2항
제139조제3항	참조함	제139조제2항
제139조제3항	참조함	제139조제2항
제139조제3항	참조함	제139조제2항
제139조제3항	참조함	제139조제2항
의결권 제한 및 주식 처분 명령	근거함	제145조
의결권 제한 및 주식 처분 명령	근거함	제145조
의결권 제한 및 주식 처분 명령	근거함	제145조
제146조	참조함	제145조
제146조	참조함	제145조
제147조	참조함	제145조
제147조	참조함	제145조
제147조	참조함	제145조
제147조	참조함	제145조
제147조	참조함	제145조
제147조	참조함	제145조
제147조	참조함	제145조
제147조	참조함	제145조
제145조	참조함	제141조
제145조	참조함	제141조
제145조	참조함	제141조
제146조	참조함	제141조
제146조	참조함	제141조
제133조제3항	준용함	관련 규정 사항
제133조제3항	준용함	관련 규정 사항
금융위원회	권한을가짐	주식등의 처분 명령
금융위원회	권한을가짐	주식등의 처분 명령
금융위원회	권한을가짐	주식등의 처분 명령
금융위원회	권한을가짐	주식등의 처분 명령
주식등과 관련한 권리 행사 등으로 취득한 주식	간주함	처분 대상 주식
주식등과 관련한 권리 행사 등으로 취득한 주식	간주함	처분 대상 주식
주식등과 관련한 권리 행사 등으로 취득한 주식	간주함	처분 대상 주식
주식등과 관련한 권리 행사 등으로 취득한 주식	간주함	처분 대상 주식
금융위원회	권한을가짐	공개매수자 등에 대한 보고 또는 자료 제출 명령
금융위원회	권한을가짐	공개매수자 등에 대한 보고 또는 자료 제출 명령
금융위원회	권한을가짐	금융감독원장에 대한 장부·서류 및 물건의 조사 지시
금융위원회	권한을가짐	금융감독원장에 대한 장부·서류 및 물건의 조사 지시
금융위원회	허용함	투자자 보호를 위해 필요한 경우의 조사 및 조치
금융위원회	허용함	투자자 보호를 위해 필요한 경우의 조사 및 조치
금융위원회	요구함	공개매수자, 공개매수자의 특별관계자, 공개매수사무취급자 등의 보고 및 자료 제출
금융위원회	요구함	공개매수자, 공개매수자의 특별관계자, 공개매수사무취급자 등의 보고 및 자료 제출
금융위원회	허용함	정정 명령
금융위원회	허용함	정정 명령
금융위원회	허용함	정정 명령
금융위원회	허용함	정정 명령
금융위원회	권한을가짐	정정 명령
금융위원회	허용함	공개매수 정지 또는 금지
금융위원회	허용함	공개매수 정지 또는 금지
금융위원회	허용함	공개매수 정지 또는 금지
금융위원회	허용함	공개매수 정지 또는 금지
금융위원회	권한을가짐	공개매수자, 공개매수자의 특별관계자 또는 공개매수사무취급자에 대한 조치
금융위원회	권한을가짐	공개매수자, 공개매수자의 특별관계자 또는 공개매수사무취급자에 대한 조치
금융위원회	권한을가짐	공개매수자, 공개매수자의 특별관계자 또는 공개매수사무취급자에 대한 조치
금융위원회	권한을가짐	공개매수자, 공개매수자의 특별관계자 또는 공개매수사무취급자에 대한 조치
금융위원회	요구함	이유 제시 및 사실 공고
금융위원회	요구함	이유 제시 및 사실 공고
금융위원회	요구함	이유 제시 및 사실 공고
