article_number	structural_index	entity_type	concept	subject	action	object	legal_force	full_text
제131조	[]	REGULATION	명령권	금융위원회	명할 수 있다	조치	PERMISSIVE	제131조(금융위원회의 명령권) ① 금융위원회는 보험회사의 업무운영이 적정하지 아니하거나 자산상황이 불량하여 보 험계약자 및 피보험자 등의 권익을 해칠 우려가 있다고 인정되는 경우에는 다음 각 호의 어느 하나에 해당하는 조치 를 명할 수 있다. 1. 업무집행방법의 변경 2. 금융위원회가 지정하는 기관에의 자산 예탁 3. 자산의 장부가격 변경 4. 불건전한 자산에 대한 적립금의 보유 5. 가치가 없다고 인정되는 자산의 손실처리 6. 그 밖에 대통령령으로 정하는 필요한 조치 ② 금융위원회는 보험회사의 업무 및 자산상황, 그 밖의 사정의 변경으로 공익 또는 보험계약자의 보호와 보험회사 의 건전한 경영을 크게 해칠 우려가 있거나 보험회사의 기초서류에 법령을 위반하거나 보험계약자에게 불리한 내 용이 있다고 인정되는 경우에는 청문을 거쳐 기초서류의 변경 또는 그 사용의 정지를 명할 수 있다. 다만, 대통령령 으로 정하는 경미한 사항에 관하여 기초서류의 변경을 명하는 경우에는 청문을 하지 아니할 수 있다. ③ 금융위원회는 제2항에 따라 기초서류의 변경을 명하는 경우 보험계약자ㆍ피보험자 또는 보험금을 취득할 자의 이익을 보호하기 위하여 특히 필요하다고 인정하면 이미 체결된 보험계약에 대하여도 장래에 향하여 그 변경의 효 력이 미치게 할 수 있다. ④ 금융위원회는 제3항에도 불구하고 제2항에 따라 변경명령을 받은 기초서류 때문에 보험계약자ㆍ피보험자 또는 보험금을 취득할 자가 부당한 불이익을 받을 것이 명백하다고 인정되는 경우에는 이미 체결된 보험계약에 따라 납 입된 보험료의 일부를 되돌려주거나 보험금을 증액하도록 할 수 있다. ⑤ 보험회사는 제2항에 따른 명령을 받은 경우에는 대통령령으로 정하는 바에 따라 그 요지를 공고하여야 한다. [전문개정 2010. 7. 23.]
제131조의2	[]	REGULATION	보험금 지급불능	금융위원회	명할	조치	PERMISSIVE	금융위원회는 보험회사의 파산 또는 보험금 지급불능 우려 등 보험계약 자의 이익을 크게 해칠 우려가 있다고 인정되는 경우에는 보험계약 체결 제한, 보험금 전부 또는 일부의 지급정지 또 는 그 밖에 필요한 조치를 명할 수 있다.
제132조	[]	REGULATION	보험대리점 및 보험중개사	국내사무소ㆍ보험대리점 및 보험중개사				제132조(준용) 국내사무소ㆍ보험대리점 및 보험중개사에 관하여는
Unknown	[]	REGULATION	Unknown					제131조제1항을 준용한다. 이 경우 “보험회사”는 “국내사무소”ㆍ“보험대리점” 또는 “보험중개사”로 본다. [전문개정 2010. 7. 23.]
제133조	[]	REGULATION	자료 제출 및 검사	금융위원회	명할 수 있다	보험회사	MANDATORY	제133조(자료 제출 및 검사 등) ① 금융위원회는 공익 또는 보험계약자 등을 보호하기 위하여 보험회사에 이 법에서 정 하는 감독업무의 수행과 관련한 주주 현황, 그 밖에 사업에 관한 보고 또는 자료 제출을 명할 수 있다. ② 보험회사는 그 업무 및 자산상황에 관하여 금융감독원의 검사를 받아야 한다. ③ 금융감독원의 원장(이하 “금융감독원장”이라 한다)은 제2항에 따른 검사를 할 때 필요하다고 인정하면 보험회사 에 대하여 업무 또는 자산에 관한 보고, 자료의 제출, 관계인의 출석 및 의견의 진술을 요구할 수 있다.<개정 2015. 7. 31.> 법제처 37 국가법령정보센터 보험업법 ④ 제2항에 따라 검사를 하는 자는 그 권한을 표시하는 증표를 지니고 이를 관계인에게 내보여야 한다. ⑤ 금융감독원장은 제2항에 따라 검사를 한 경우에는 그 결과에 따라 필요한 조치를 하고, 그 내용을 금융위원회에 보고하여야 한다. ⑥ 금융감독원장은 「주식회사 등의 외부감사에 관한 법률」에 따라 보험회사가 선임한 외부감사인에게 그 보험회사 를 감사한 결과 알게 된 정보나 그 밖에 경영건전성과 관련되는 자료의 제출을 요구할 수 있다.<개정 2017. 10. 31.> [전문개정 2010. 7. 23.]
제134조	[]	REGULATION	제재	금융위원회	제재	보험회사	MANDATORY	제134조(보험회사에 대한 제재) ① 금융위원회는 보험회사(그 소속 임직원을 포함한다)가 이 법 또는 이 법에 따른 규 정ㆍ명령 또는 지시를 위반하여 보험회사의 건전한 경영을 해치거나 보험계약자, 피보험자, 그 밖의 이해관계인의 권익을 침해할 우려가 있다고 인정되는 경우 또는 「금융회사의 지배구조에 관한 법률」 별표 각 호의 어느 하나에 해 당하는 경우(제4호에 해당하는 조치로 한정한다), 「금융소비자 보호에 관한 법률」
제51조	[]	REGULATION	조치	금융감독원장	조치를 하다	조치	PERMISSIVE	제51조제1항제4호, 제5호 또는 같은 조 제2항 각 호 외의 부분 본문 중 대통령령으로 정하는 경우에 해당하는 경우(제4호에 해당하는 조치로 한정한 다)에는 금융감독원장의 건의에 따라 다음 각 호의 어느 하나에 해당하는 조치를 하거나 금융감독원장으로 하여금 제1호의 조치를 하게 할 수 있다. <개정 2015. 7. 31., 2017. 4. 18., 2020. 3. 24., 2020. 12. 8.> 1. 보험회사에 대한 주의ㆍ경고 또는 그 임직원에 대한 주의ㆍ경고ㆍ문책의 요구 2. 해당 위반행위에 대한 시정명령 3. 임원(「금융회사의 지배구조에 관한 법률」
제2조제5호	[]	REGULATION	업무집행책임자	업무집행책임자	제외		MANDATORY	제2조제5호에 따른 업무집행책임자는 제외한다.
제135조	[]	REGULATION	보험업 허가 취소	금융위원회	취소	보험업 허가	PERMISSIVE	제135조에서 같 다)의 해임권고ㆍ직무정지 4. 6개월 이내의 영업의 일부정지 ② 금융위원회는 보험회사가 다음 각 호의 어느 하나에 해당하는 경우에는 6개월 이내의 기간을 정하여 영업 전부 의 정지를 명하거나 청문을 거쳐 보험업의 허가를 취소할 수 있다.<개정 2015. 7. 31., 2020. 3. 24.> 1. 거짓이나 그 밖의 부정한 방법으로 보험업의 허가를 받은 경우 2. 허가의 내용 또는 조건을 위반한 경우 3. 영업의 정지기간 중에 영업을 한 경우 4. 제1항제2호에 따른 시정명령을 이행하지 아니한 경우 5. 「금융회사의 지배구조에 관한 법률」 별표 각 호의 어느 하나에 해당하는 경우(영업의 전부정지를 명하는 경우로 한정한다) 6. 「금융소비자 보호에 관한 법률」
제51조제1항제4호	[]	REGULATION	금융소비자 보호에 관한 법률			제51조제1항제4호		제51조제1항제4호 또는 제5호에 해당하는 경우 7. 「금융소비자 보호에 관한 법률」
제51조제2항	[]	REGULATION	공표	금융위원회	공표	보험회사	PERMISSIVE	제51조제2항 각 호 외의 부분 본문 중 대통령령으로 정하는 경우(영업 전부의 정 지를 명하는 경우로 한정한다) ③ 금융위원회는 금융감독원장의 건의에 따라 보험회사가 제1항에 따른 조치, 제2항에 따른 영업정지 또는 허가취 소 처분을 받은 사실을 대통령령으로 정하는 바에 따라 공표하도록 할 수 있다. [전문개정 2010. 7. 23.]
제135조	[]	PROCEDURE	통보	금융위원회	통보	조치 내용	MANDATORY	제135조(퇴임한 임원 등에 대한 조치 내용의 통보) ① 금융위원회(
제134조제1항	[None, None, 134, 1]	DEFINITION	금융감독원 장	금융감독원 장	조치를 할 수 있다	보험회사의 임원	DEFINITIONAL	제134조제1항에 따라 조치를 할 수 있는 금융감독원 장을 포함한다)는 보험회사의 퇴임한 임원 또는 퇴직한 직원(「금융회사의 지배구조에 관한 법률」
제2조제5호	[]	REGULATION	업무집행책임자		포함한다	업무집행책임자	MANDATORY	제2조제5호에 따 른 업무집행책임자를 포함한다)이 재임 또는 재직 중이었더라면
제134조	[]	REGULATION	통보	보험회사의 장	통보	그 조치의 내용	MANDATORY	제134조제1항제1호 및 제3호에 해당하는 조치를 받 았을 것으로 인정되는 경우에는 그 조치의 내용을 해당 보험회사의 장에게 통보할 수 있다. <개정 2017. 4. 18.> ② 제1항에 따른 통보를 받은 보험회사의 장은 이를 퇴임ㆍ퇴직한 해당 임직원에게 알리고, 그 내용을 인사기록부 에 기록ㆍ유지하여야 한다.<개정 2017. 4. 18.> [전문개정 2010. 7. 23.]
제136조	[]	REGULATION	보험업무	국내사무소ㆍ보험대리점 및 보험중개사				제136조(준용) ① 국내사무소ㆍ보험대리점 및 보험중개사에 관하여는
Unknown	[]	REGULATION	Unknown					제133조 및
제134조	[]	DEFINITION	보험 회사	보험 회사	본다	국내사무소	DEFINITIONAL	제134조를 준용한다. 이 경우 “보험 회사”는 각각 “국내사무소”ㆍ“보험대리점” 또는 “보험중개사”로 본다. 법제처 38 국가법령정보센터 보험업법 ② 보험업과 밀접하게 관련된 업무로서 대통령령으로 정하는 업무를 하는 자회사에 관하여는
제133조	[]	DEFINITION	보험회사	보험회사	본다	자회사	DEFINITIONAL	제133조를 준용한다. 이 경우 “보험회사”는 “자회사”로 본다. ③ 보험업과 밀접하게 관련된 업무로서 대통령령으로 정하는 업무를 보험회사로부터 위탁받은 자에 관하여는
제133조	[8, 1, 133]	DEFINITION	보험회사	보험회사	본다	위탁받은 자	DEFINITIONAL	제 133조를 준용한다. 이 경우 “보험회사”는 “위탁받은 자”로 본다. [전문개정 2010. 7. 23.] 제8장 해산ㆍ청산 <개정 2010. 7. 23.> 제1절 해산 <개정 2010. 7. 23.>
제137조(해산사유 등)	[]	REGULATION	해산사유	보험회사	해산	사유	MANDATORY	제137조(해산사유 등) ① 보험회사는 다음 각 호의 사유로 해산한다. <개정 2015. 7. 31.> 1. 존립기간의 만료, 그 밖에 정관으로 정하는 사유의 발생 2. 주주총회 또는 사원총회(이하 “주주총회등”이라 한다)의 결의 3. 회사의 합병 4. 보험계약 전부의 이전 5. 회사의 파산 6. 보험업의 허가취소 7. 해산을 명하는 재판 ② 보험회사가 제1항제6호의 사유로 해산하면 금융위원회는 7일 이내에 그 보험회사의 본점 또는 주된 사무소의 소재지의 등기소에 그 등기를 촉탁(囑託)하여야 한다.<개정 2024. 9. 20.> ③ 등기소는 제2항의 촉탁을 받으면 7일 이내에 그 등기를 하여야 한다. [전문개정 2010. 7. 23.]
제138조	[]	REGULATION	결의				DEFINITIONAL	제138조(해산ㆍ합병 등의 결의) 해산ㆍ합병과 보험계약의 이전에 관한 결의는
제39조제2항	[]	CONCEPT	제39조제2항					제39조제2항 또는 「상법」
제434조	[None, None, 434, None]	REGULATION	제434조에 따라		하여야 한다		MANDATORY	제434조에 따 라 하여야 한다. [전문개정 2010. 7. 23.]
제139조	[]	REGULATION	인가	금융위원회	받다	인가	MANDATORY	해산의 결의ㆍ합병과 보험계약의 이전은 금융위원회의 인가를 받아야 한다.
제140조	[0, 0, 140, 0]	REGULATION	보험계약 이전	보험회사	이전할 수 있다	다른 보험회사 및 회사자산	PERMISSIVE	제140조(보험계약 등의 이전) ① 보험회사는 계약의 방법으로 책임준비금 산출의 기초가 같은 보험계약의 전부를 포괄 하여 다른 보험회사에 이전할 수 있다. ② 보험회사는 제1항에 따른 계약에서 회사자산을 이전할 것을 정할 수 있다. 다만, 금융위원회가 그 보험회사의 채 권자의 이익을 보호하기 위하여 필요하다고 인정하는 자산은 유보하여야 한다. [전문개정 2010. 7. 23.]
제141조	[]	PROCEDURE	보험계약 이전	보험회사				제141조(보험계약 이전 결의의 공고 및 통지와 이의 제기) ① 보험계약을 이전하려는 보험회사는
Unknown	[]	REGULATION	Unknown					제138조에 따른 결의 를 한 날부터 2주 이내에 계약 이전의 요지와 각 보험회사의 재무상태표를 공고하고, 대통령령으로 정하는 방법에 따라 보험계약자에게 통지하여야 한다. <개정 2020. 12. 8., 2021. 4. 20.> ② 제1항에 따른 공고 및 통지에는 이전될 보험계약의 보험계약자로서 이의가 있는 자는 일정한 기간 동안 이의를 제출할 수 있다는 뜻을 덧붙여야 한다. 다만, 그 기간은 1개월 이상으로 하여야 한다.<개정 2020. 12. 8.> ③ 제2항의 기간에 이의를 제기한 보험계약자가 이전될 보험계약자 총수의 10분의 1을 초과하거나 그 보험금액이 이전될 보험금 총액의 10분의 1을 초과하는 경우에는 보험계약을 이전하지 못한다.
제143조	[]	REGULATION	계약조항의 변경	보험계약자	제기	변경	MANDATORY	제143조에 따라 계약조항의 변 경을 정하는 경우에 이의를 제기한 보험계약자로서 그 변경을 받을 자가 변경을 받을 보험계약자 총수의 10분의 1을 초과하거나 그 보험금액이 변경을 받을 보험계약자의 보험금 총액의 10분의 1을 초과하는 경우에도 또한 같다. 법제처 39 국가법령정보센터 보험업법 ④ 상호회사가
제54조제1항	[]	REGULATION	보험계약 이전의 결의	기관	결의	보험계약 이전	PROHIBITIVE	제54조제1항의 기관에 의하지 아니하고 보험계약 이전의 결의를 한 경우에는 제2항 및 제3항을 적용하지 아니한다. [전문개정 2010. 7. 23.] [제목개정 2020. 12. 8.]
